timestamp,cpu_usage,memory_usage,disk_usage,network_sent,network_received
2024-10-27 00:46:08.964200,25.9,26.7,1.2,0,1614
2024-10-27 00:46:10.964311,0.0,26.1,1.2,0,1614
2024-10-27 00:46:12.964417,1.0,26.2,1.2,0,1614
2024-10-27 00:46:14.964313,0.0,26.2,1.2,0,1614
2024-10-27 00:46:16.964406,0.0,26.2,1.2,0,1614
2024-10-27 00:46:18.964285,0.0,26.2,1.2,0,1614
2024-10-27 00:46:20.964321,0.0,26.2,1.2,0,1614
2024-10-27 00:46:22.964304,0.5,26.2,1.2,0,1614
2024-10-27 00:46:24.964381,4.7,26.1,1.2,0,1614
2024-10-27 00:46:26.964343,0.2,26.1,1.2,0,1614
2024-10-27 00:46:28.964352,0.0,26.1,1.2,0,1614
2024-10-27 00:46:30.964331,0.0,26.1,1.2,0,1614
2024-10-27 00:46:32.964351,1.2,26.1,1.2,0,1614
